archetype,deck,list_id,source,date,event,pilot,camp,category,confidence,regime,origin,verifier,verdict,reason,verifier_reason
prowess,Izzet Prowess,modern-league-2026-06-0910628#kyrre2013,mtgo,2026-06-09,Modern League,kyrre2013,,false-negative,low,post,pass2,keep,in: Channeler is supporting; the shell is Vents and Lava Dart with four of the six prowess staples,"angle 1: Izzet prowess with Swiftspear cut for 4 Academic Dispute: 4 Cutter, 4 DRC, 4 Slickshot, 4 Mutagenic Growth, 4 Bolt, 4 Lava Dart, 4 Preordain, 3 Expressive Iteration, 3 Steam Vents; core overlap 0.94, the highest of any unclassified list. Proposed rule: Dropping Monastery Swiftspear from the signature moves 8 (7 store, 1 paper) and 0 members out, but 16375, 22068 and carrbn at Dallas run Murktide and Bosseidon's 17529 and 18290 are Talent decks without Slickshot, so the rule admits 5 non-prowess lists; not recommended, flagged for a ruling.","angle 1 verifier: Re-read: 4 Cutter, 4 DRC, 4 Slickshot, 4 Academic Dispute, 4 Mutagenic Growth, 4 Bolt, 4 Lava Dart, 4 Preordain, 3 Expressive Iteration, 3 Steam Vents, no Swiftspear; core overlap 0.94 reproduced, the highest of any unclassified list. It is the deck. The finder is right that no clean rule exists: dropping Swiftspear moves 8 in (7 store, 1 paper), 0 out, and 6 of the 8 are not prowess (16375 and 22068 Murktide 2 and 3, carrbn at Dallas Murktide 2, Bosseidon 17529 and 18290 Talent 4 with no Slickshot, and 22103, a Bilbo, Questing Druid and Flow State Temur list the finder did not name). Kept for a ruling with confidence low."
prowess,Izzet Prowess,modern-league-2026-07-2110847#Eason271,mtgo,2026-07-21,Modern League,Eason271,,false-negative,high,post,pass2,keep,in: Channeler is supporting; the shell is Vents and Lava Dart with four of the six prowess staples,"angle 1: 4 Cutter, 4 Swiftspear, 4 Slickshot, 4 Talent, 4 Boomerang Basics, 2 Mutagenic Growth, 4 Bolt, 4 Lava Dart, 3 Steam Vents, no DRC; core overlap 0.82. Proposed rule: Drop DRC from the Prowess signature: moves exactly 4, 0 members out.","angle 1 verifier: Re-read: 4 Cutter, 4 Swiftspear, 4 Slickshot, 4 Talent, 4 Boomerang Basics, 2 Mutagenic Growth, 2 Monstrous Rage, 4 Bolt, 4 Lava Dart, 3 Steam Vents, 1 Blood Crypt for 4 sideboard Thoughtseize, no DRC; core overlap 0.82 reproduced. Rule verified."
prowess,Izzet Prowess,modern-league-2026-07-2510847#lilcreacher,mtgo,2026-07-25,Modern League,lilcreacher,,false-negative,low,post,pass2,keep,in: Channeler is supporting; the shell is Vents and Lava Dart with four of the six prowess staples,"angle 1: Izzet prowess with its 4 Cori-Steel Cutter in the sideboard: 4 Swiftspear, 4 DRC, 4 Slickshot, 4 Mutagenic Growth, 4 Expressive Iteration, 4 Bolt, 4 Lava Dart, 3 Steam Vents; core overlap 0.88. Proposed rule: No clean rule: dropping Cutter from the signature moves 2 (20534 and 16976, a Boltwave and Flow State list with Murktide), 0 members out. Left for a ruling.","angle 1 verifier: Re-read: 4 Swiftspear, 4 DRC, 4 Slickshot, 4 Mutagenic Growth, 4 Expressive Iteration, 4 Bolt, 4 Lava Dart, 2 Talent, 3 Steam Vents, with 4 Cori-Steel Cutter in the sideboard; core overlap 0.88 reproduced. Dropping Cutter moves exactly 2 (20534 and 16976, a Boltwave, Flow State and Talent list with Murktide 1 main and 3 side), 0 out, as measured. The deck with its engine card boarded; left for a ruling, confidence low."
prowess,Izzet Prowess,modern-league-2026-08-0510847#TuckerMTG,mtgo,2026-08-05,Modern League,TuckerMTG,,false-negative,high,post,pass2,keep,in: Channeler is supporting; the shell is Vents and Lava Dart with four of the six prowess staples,"angle 1: 4 Cutter, 4 Swiftspear, 4 Slickshot, 4 Talent, 4 Mutagenic Growth, 4 Bolt, 4 Lava Dart, 4 Steam Vents, no DRC; core overlap 0.88. Proposed rule: Drop DRC from the Prowess signature: moves exactly 4, 0 members out.","angle 1 verifier: Re-read: 4 Cutter, 4 Swiftspear, 4 Slickshot, 4 Talent, 4 Mutagenic Growth, 4 Bolt, 4 Lava Dart, 4 Steam Vents, no DRC; core overlap 0.88 reproduced. Rule verified."
prowess,Izzet Prowess,modern-challenge-32-2026-09-0212853228#Certified_Noob,mtgo,2026-09-02,Modern Challenge 32,Certified_Noob,,false-negative,high,post,pass2,keep,in: Channeler is supporting; the shell is Vents and Lava Dart with four of the six prowess staples,"angle 1: 10th place. Izzet prowess with DRC cut for 4 Experimental Synthesizer: 4 Cutter, 4 Swiftspear, 3 Slickshot, 4 Stormchaser's Talent, 3 Mutagenic Growth, 4 Bolt, 4 Lava Dart, 3 Steam Vents; core overlap 0.88, no Phoenix, no Murktide. Proposed rule: Drop Dragon's Rage Channeler from the Prowess signature (Cutter, Swiftspear, Steam Vents with the floor of 2 and the Phoenix exclusion): moves exactly 4 store lists in (5292, 5356, 20350, 21240), 0 paper, 0 members out.","angle 1 verifier: Re-read: 10th, 4 Cutter, 4 Swiftspear, 3 Slickshot, 4 Stormchaser's Talent, 4 Experimental Synthesizer, 4 Boomerang Basics, 3 Mutagenic Growth, 4 Bolt, 4 Lava Dart, 3 Steam Vents, no DRC, no Phoenix, no Murktide; core overlap 0.88 reproduced. Dropping DRC from the signature moves exactly 4 in (5292, 5356, 20350, 21240), 0 paper, 0 out, as measured; all four re-read as Izzet prowess."
prowess,Izzet Prowess,modern-challenge-32-2026-09-0512853849#Certified_Noob,mtgo,2026-09-05,Modern Challenge 32,Certified_Noob,,false-negative,high,post,pass2,keep,in: Channeler is supporting; the shell is Vents and Lava Dart with four of the six prowess staples,"angle 1: 23rd, the same mainboard as 5292 (4 Cutter, 4 Swiftspear, 3 Slickshot, 4 Talent, 4 Synthesizer, 3 Steam Vents, no DRC). Proposed rule: Drop DRC from the Prowess signature: moves exactly 4, 0 members out.","angle 1 verifier: Mainboard card for card 5292 (verified), 23rd, no DRC. Rule verified."
tron,Tron,modern-challenge-16-2026-08-2912853187#416FrowningTable,mtgo,2026-08-29,Modern Challenge 16,416FrowningTable,,false-negative,high,post,pass2,keep,in: the Tron lands are the deck and Karn is supporting; colourless is the tracked version,"angle 1: Eldrazi Tron without Karn: 4 Tower, 4 Mine, 4 Power Plant, 4 Eldrazi Temple, 4 Ugin's Labyrinth, 4 Kozilek's Command, 4 Devourer of Destiny, 4 Sowing Mycospawn, 4 Ugin, Eye of the Storms, 2 Thought-Knot Seer, no Karn in the 75, no Stock Up or Force of Negation; core overlap 0.85. All 659 members run Karn at 4, so the Karn card is the only gate. Proposed rule: Replace Karn, the Great Creator in the Tron signature with Ugin's Labyrinth (Kozilek's Command or Devourer of Destiny give the identical result): moves exactly 3 store lists in (77, 22651, 22741), 0 paper, 0 members out; blue Tron still leaves on Stock Up. Eldrazi Temple would not do, 14 members lack it.","angle 1 verifier: Re-read: 4 Tower, 4 Mine, 4 Power Plant, 4 Eldrazi Temple, 4 Ugin's Labyrinth, 4 Kozilek's Command, 4 Devourer, 4 Mycospawn, 4 Ugin Eye of the Storms, 2 Thought-Knot Seer, 2 Emrakul, no Karn in main or side, no Stock Up, no excluded card; core overlap 0.85 reproduced. All 659 members hold Karn at exactly 4. Replacing Karn with Ugin's Labyrinth (or Kozilek's Command or Devourer, identical result) moves exactly 3 in (77, 22651, 22741), 0 paper, 0 out, as measured; Eldrazi Temple instead would move 15 out (14 store, 1 paper)."
tron,Tron,modern-league-2026-09-0110983#inf1nitus,mtgo,2026-09-01,Modern League,inf1nitus,,false-negative,high,post,pass2,keep,in: the Tron lands are the deck and Karn is supporting; colourless is the tracked version,"angle 1: Eldrazi Tron without Karn: the three Urza lands at 4, 4 Temple, 4 Labyrinth, 4 Kozilek's Command, 3 Devourer, 3 Mycospawn, 3 Ugin, Eye of the Storms, 3 Expand the Sphere, 3 Portent of Calamity, no Karn in the 75, no Stock Up; core overlap 0.69. Proposed rule: Replace Karn with Ugin's Labyrinth in the Tron signature: moves exactly 3 store lists, 0 paper, 0 members out.","angle 1 verifier: Re-read: the three Urza lands at 4, 4 Temple, 4 Labyrinth, 4 Command, 3 Devourer, 3 Mycospawn, 3 Ugin Eye of the Storms, 3 Expand the Sphere, 3 Portent of Calamity, 4 Talisman of Curiosity, 2 Dress Down on 1 Island, no Karn in the 75, no Stock Up; core overlap 0.69 reproduced. A blue splash inside the full Eldrazi engine. Rule verified."
tron,Tron,modern-league-2026-09-0310983#Argtigg,mtgo,2026-09-03,Modern League,Argtigg,,false-negative,high,post,pass2,keep,in: the Tron lands are the deck and Karn is supporting; colourless is the tracked version,"angle 1: Eldrazi Tron without Karn: the three Urza lands at 4, 4 Temple, 4 Labyrinth, 4 Kozilek's Command, 4 Devourer, 4 Mycospawn, 4 Ugin, Eye of the Storms, 2 Ulamog, 2 Sire of Seven Deaths, no Karn in the 75; core overlap 0.77. Proposed rule: Replace Karn with Ugin's Labyrinth in the Tron signature: moves exactly 3 store lists, 0 paper, 0 members out.","angle 1 verifier: Re-read: the three Urza lands at 4, 4 Temple, 4 Labyrinth, 4 Command, 4 Devourer, 4 Mycospawn, 4 Ugin Eye of the Storms, 2 Ulamog, 2 Sire of Seven Deaths, 1 Emrakul, no Karn in the 75; core overlap 0.77 reproduced. Rule verified, 3 in, 0 out."
energy,Boros Energy,modern-league-2026-06-1810628#wzanotti,mtgo,2026-06-18,Modern League,wzanotti,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 4 Guide, 4 Ocelot, 4 Ajani, 4 Bombardment, 4 Ragavan, 4 Discharge, 4 Voice of Victory, 3 Pyromancer, tripped by a single Godless Shrine with no black card in the 75; core overlap 0.95. Proposed rule: Off_colour read only at 3 or more source copies plus the black splash spells excluded: moves exactly 3 store lists, 0 members out.","angle 1 verifier: Re-read: 61 cards, 4 Guide, 4 Ocelot, 4 Ajani, 4 Bombardment, 4 Ragavan, 4 Discharge, 4 Voice of Victory, 3 Pyromancer; 1 Godless Shrine, no black card in the 75, verified; core overlap 0.84, not 0.95. Rule verified."
energy,Boros Energy,modern-challenge-32-2026-06-2712845664#Linden_43,mtgo,2026-06-27,Modern Challenge 32,Linden_43,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 7th place. The Boros four (4 Guide, 4 Ocelot, 4 Ajani, 3 Bombardment) with 4 Ragavan, 4 Discharge, 4 Pyromancer, 2 Solitude, 2 Ending, tripped by one Godless Shrine and one Blood Crypt with no black spell in the mainboard (4 Thoughtseize sit in the sideboard); core overlap 0.95. Proposed rule: Read Energy's off_colour only when the off-colour sources total 3 or more copies, and add Thoughtseize, Fatal Push, Claim/Fame, Sephiroth, Fabled SOLDIER and End of the Hunt to its excluded cards: moves exactly 3 store lists in (4531, 5295, 18372), 0 paper, 0 members out; the floor alone would move 13, the other 10 casting those black spells main.","angle 1 verifier: Re-read: 7th, 4 Guide, 4 Ocelot, 4 Ajani, 3 Bombardment, 4 Ragavan, 4 Discharge, 4 Pyromancer, 2 Solitude, 2 Ending, 2 Blood Moon; off-colour is 1 Godless Shrine and 1 Blood Crypt with no black card in the mainboard, the black cards being 4 Thoughtseize, 1 End of the Hunt and 1 Ob Nixilis in the sideboard; core overlap is 0.74, not 0.95. The floor-3 rule plus the six black spells excluded moves exactly 3 in (4531, 5295, 18372), 0 paper, 0 out, as measured; the floor alone moves 13, the other 10 casting Thoughtseize, Push, Claim/Fame, Sephiroth or End of the Hunt main, verified. The weakest of the three: two sources and a black sideboard plan. Kept for the ruling on whether a source held for the sideboard counts."
energy,Boros Energy,melee:cece2a9e-b40c-43e4-b1c0-b485002819ee,melee,2026-07-17,Pro Tour Amsterdam,Lindenk,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 5: Registered Boros Energy, 4-6-0, 133rd. Full signature (4 Guide, 4 Ocelot, 4 Ajani, 3 Bombardment) on 4 Ragavan, 4 Seasoned Pyromancer, 3 Prismatic Ending, 2 Galvanic Discharge, 2 Solitude, 2 Blood Moon, 2 Witch Enchanter, 0.84 overlap with the MTGO core (16 of 19). Turned away by 1 Godless Shrine, 1 Blood Crypt and 1 Raucous Theater whose only black cards are the sideboard's 4 Thoughtseize; no black spell in the mainboard. Six store energy-signature lists have the same shape (a black source or three and no black mainboard spell: Bails76 5295, RandomGameActions 8892, wzanotti 18372, Linden_43 19127 and 19243, Durotan97 19556), against 220 store lists with off-colour sources that cast the splash (Thoughtseize, Fatal Push, End of the Hunt main) and are the Mardu and Jeskai decks the rule exists to keep out. The 21 other paper lists the source rule turns away (13 Jeskai Energy, 3 Mardu Energy, 2 Jeskai, 1 Mardu, 1 Jeskai Blink, 1 Boros Aggro) all cast an off-colour spell and stay out under either reading. Proposed rule: Read the Boros Energy colour on mainboard spells: a full-signature list with off-colour sources stays in when no mainboard nonland is outside the Boros members' vocabulary. Measured: moves 6 store lists and 1 paper list (this one) into Boros Energy, 0 members out; the 220 store and 21 paper Mardu/Jeskai lists stay outside.","angle 5 verifier: Read by hand: 4 Guide, 4 Ocelot, 4 Ajani, 3 Bombardment, 4 Ragavan, 4 Seasoned Pyromancer, 3 Prismatic Ending, 2 Discharge, 2 Solitude, 2 Blood Moon, 2 Witch Enchanter, 2 Haliya, 2 Thraben Charm, 1 Ranger-Captain; 16 of 19 core cards (0.84, missing Voice of Victory, Arena of Glory, Dalkovan Encampment). Off-colour sources are 1 Godless Shrine, 1 Blood Crypt, 1 Raucous Theater and the only black cards in the 75 are the sideboard's 4 Thoughtseize. Counts reproduce exactly: of 226 store full-signature lists with an off-colour source, 6 hold no nonland outside the member vocabulary (5295, 8892, 18372, 19127, 19243, 19556; 8892 is this exact shape with the same three sources and 4 Thoughtseize sided) and 220 cast the splash; of 22 paper lists, this is the only clean one, the other 21 hold Quantum Riddler (13 Jeskai lists), Bowmasters, Push, Ob Nixilis or Sephiroth. I also checked for store lists whose only out-of-vocabulary cards are white or colourless and found none, so a spell-colour reading and the vocabulary proxy move the same 6 store and 1 paper list, 0 out. Reversal of the sources ruling is Alejandro's call."
energy,Boros Energy,modern-challenge-32-2026-09-0212853228#Bails76,mtgo,2026-09-02,Modern Challenge 32,Bails76,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 29th. 4 Guide, 4 Ocelot, 4 Ajani, 3 Bombardment, 4 Ragavan, 4 Discharge, 3 Ranger-Captain, 2 Solitude, tripped by a single Godless Shrine with no black card in the 75; core overlap 0.95. Proposed rule: Off_colour read only at 3 or more source copies plus the black splash spells excluded: moves exactly 3 store lists, 0 members out.","angle 1 verifier: Re-read: 29th, 4 Guide, 4 Ocelot, 4 Ajani, 3 Bombardment, 4 Ragavan, 4 Discharge, 3 Ranger-Captain, 2 Solitude, 2 Voice of Victory; 1 Godless Shrine, no black card in the 75, verified; core overlap 0.95 reproduced. Rule verified."
ponza,Boros Ponza,modern-challenge-64-2026-07-0912847098#haoqinglangou,mtgo,2026-07-09,Modern Challenge 64,haoqinglangou,,false-negative,medium,post,pass2,keep,"out: a playset of Teferi is the Jeskai deck, not a splash","angle 1: 23rd. The full LD suite (4 Erode, 4 Cleansing Wildfire, 4 Field of Ruin, 4 Demolition Field, 4 Sunken Citadel, 3 Cori Mountain Monastery, 4 Price of Freedom) with 4 Discharge, 4 Solitude, 4 Wrath of the Skies and a Teferi splash on one Island; core overlap 1.00. Not the Jeskai control deck the ruling names, the LD suite is the whole plan. Proposed rule: Read Ponza's off_colour only when the off-colour sources total 2 or more copies: moves exactly 2 store lists in (8622, 19874), 0 paper, 0 members out.","angle 1 verifier: Re-read: 23rd, 4 Erode, 4 Cleansing Wildfire, 4 Field of Ruin, 4 Demolition Field, 4 Sunken Citadel, 3 Cori Mountain Monastery, 4 Price of Freedom, 4 Discharge, 4 Solitude, 4 Wrath of the Skies, 2 Path, plus 4 Teferi, 4 Orim's Chant, 2 Isochron Scepter on 1 Island; core overlap 1.00 reproduced. Chant sits in 11 members and Scepter in 7, Teferi in 0. The LD suite is the whole plan and the blue is one Island for Teferi. Off_colour floor of 2 moves exactly 2 (8622, 19874), 0 paper, 0 out, as measured."
ponza,Boros Ponza,modern-league-2026-07-1310847#haoqinglangou,mtgo,2026-07-13,Modern League,haoqinglangou,,false-negative,medium,post,pass2,keep,"out: a playset of Teferi is the Jeskai deck, not a splash","angle 1: The same mainboard as 8622 four days later (4 Erode, 4 Wildfire, 4 Field, 4 Demolition, 4 Teferi on one Island), sideboard changed; core overlap 1.00. Proposed rule: Off_colour read only at 2 or more source copies: moves exactly 2 store lists, 0 members out.","angle 1 verifier: Mainboard card for card 8622 (verified), four days later, sideboard changed; core overlap 1.00. Floor-2 rule verified."
ponza,Boros Ponza,melee:18562691-48aa-47b1-b1b2-b4bc0031a097,melee,2026-09-05,Spotlight Dallas,JTKR,,false-negative,low,post,pass2,keep,in: Erode is supporting; Wildfire with four of the six land-destruction staples is the deck,"angle 5: Registered Boros Land Destruction, 2-3-0, 669th. The Ponza mainboard minus Erode: 4 Cleansing Wildfire, 3 Demolition Field, 3 Ghost Quarter, 2 Field of Ruin, 4 Price of Freedom, 3 Avengers Disassembled, 4 Wrath of the Skies, 4 Solitude, 4 Path, 3 High Noon, 3 White Orchid Phantom, Magmatic Hellkite, on Boros sources only; 0.93 overlap with the MTGO core (13 of 14, Erode the one missing). Erode is in the sideboard at 3. Unique in the data: it is the only list in the store or the paper cache with mainboard Wildfire, Boros colours, no mainboard Erode and Erode in the side; the five store lists on Wildfire without Erode anywhere (Mad_Manaman 8786, EDHplayer 16382, twixcow 18857, LalauWBA 19488, Mr_Fringe 19504) hold no Erode at all, and no current member sides Erode (0 of 514; Erode main is 4 in 494, 3 in 14, 2 in 6). Proposed rule: Read Erode across the 75 for Ponza (signature satisfied by main or side, Wildfire still main). Measured: moves 0 store lists and exactly 1 paper list (this one). Low because it is one 2-3 list and a new mechanism for the classifier, which reads mainboards only.","angle 5 verifier: Read by hand: the land-destruction engine is intact, 4 Cleansing Wildfire, 3 Demolition Field, 3 Ghost Quarter, 2 Field of Ruin, 4 Price of Freedom, 3 Avengers Disassembled, with 4 Wrath of the Skies, 4 Solitude, 4 Path, 3 High Noon, 3 White Orchid Phantom, 2 Discharge, 1 Hellkite on Boros sources only; 13 of 14 core cards (0.93), Erode the one missing, 3 Erode in the sideboard. Counts reproduce on the store: Erode main is 4 in 447, 3 in 13, 2 in 6 of the 466 store members (the finder's 494/14/6 of 514 add the 48 paper members), 0 members side Erode, and the only lists with Wildfire main and no Erode main on Boros sources are 5 store lists with no Erode anywhere (8786, 16382, 18857, 19488, 19504) plus Ogedei at Brisbane, also with no Erode, and this one. Reading Erode across the 75 moves exactly 1 list, this one, and 0 store lists. Low confidence stands: one 2-3 list and a mechanism the classifier does not have."
ponza,Boros Ponza,modern-league-2026-05-2110628#EDHplayer,mtgo,2026-05-21,Modern League,EDHplayer,,false-negative,low,post,pass2,drop,in: Erode is supporting; Wildfire with four of the six land-destruction staples is the deck,"angle 1: 4 Cleansing Wildfire, 4 Field of Ruin, 4 Demolition Field, 3 Price of Freedom, 4 Solitude, 4 Wrath of the Skies, 4 Wrath of God, 4 Mazemind Tome on Plains and Sacred Foundry with no Erode in the 75; core overlap 0.71, one of the 9 of 620 LD lists the ruling counted without Erode. Proposed rule: No clean rule: Cleansing Wildfire alone as the signature moves 7 (5 store, 2 paper) of which only 16382 is the deck (8786, 18857, 19488, 19504, Ogedei and JTKR overlap the core at 0.36 or less). Left for a ruling.","angle 1 verifier: Re-read: 4 Wildfire, 4 Field, 4 Demolition, 3 Price, 4 Solitude, 4 Wrath of the Skies, 4 Wrath of God, 4 Mazemind Tome (0 members), 4 Reprieve, 3 Get Lost, no Erode in the 75; core overlap 0.71 reproduced. The pass-one ruling makes Erode the deck's card and knowingly counts the 9 Erode-less LD lists outside (611 of 620). Wildfire alone as the signature moves 7 in (5 store, 2 paper) with the other 6 overlapping the core at 0.29 to 0.50 plus JTKR at 0.93 with 3 Erode in the sideboard, verified. Correctly outside under a pass-one ruling, and no rule."
ponza,Boros Ponza,modern-challenge-64-2026-08-2112852731#-=Alfa=-,mtgo,2026-08-21,Modern Challenge 64,-=Alfa=-,,hybrid,low,post,pass2,drop,in: three Riddler and a Shark Typhoon is a splash under five,"angle 1: 30th. 4 Erode, 4 Wildfire, 4 Field, 4 Demolition, 4 Price of Freedom, 4 Discharge, 4 Solitude with 3 Quantum Riddler, 3 Reprieve and a Shark Typhoon on one Island and one Steam Vents; core overlap 0.93. A Ponza list that added blue card advantage rather than a control deck that splashed Erode. Proposed rule: Off_colour read only at 3 or more source copies: moves exactly 4 store lists in (8622, 19874, 10078, 22340), 0 paper, 0 members out.","angle 1 verifier: Re-read: 30th, 4 Erode, 4 Wildfire, 4 Field, 4 Demolition, 4 Price, 4 Discharge, 4 Solitude with 3 Quantum Riddler (0 of 466 members), 1 Shark Typhoon (0 members), 3 Reprieve, and three blue sources, not two: 1 Island, 1 Steam Vents and 1 Raugrin Triome (0 members hold Raugrin Triome; it is missing from the off_colour list, which is why the finder's floor-3 count is 4). The finder itself files it as hybrid, and the pass-one pattern puts hybrid brews out for now. The floor-3 rule would admit it only through the gap in the source list."
ponza,Boros Ponza,modern-league-2026-08-2610983#-=Alfa=-,mtgo,2026-08-26,Modern League,-=Alfa=-,,hybrid,low,post,pass2,drop,in: three Riddler and a Shark Typhoon is a splash under five,"angle 1: Alfa's league version: 4 Erode, 3 Wildfire, 4 Field, 4 Demolition, 4 Price of Freedom, 4 Discharge, 3 Quantum Riddler, 4 Reprieve on one Island and one Steam Vents; core overlap 0.93. Proposed rule: Off_colour read only at 3 or more source copies: moves exactly 4 store lists, 0 members out.","angle 1 verifier: Re-read: 4 Erode, 3 Wildfire, 4 Field, 4 Demolition, 4 Price, 4 Discharge, 3 Riddler, 4 Reprieve on 1 Island, 1 Steam Vents and 1 Raugrin Triome, three blue sources; Riddler in 0 of 466 members. Hybrid, out under the pass-one pattern, same as 10078."
dimir,Dimir Midrange,modern-league-2026-05-2210628#SlavSlays,mtgo,2026-05-22,Modern League,SlavSlays,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Steam Vents and one Thundering Falls, no red spell main; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 3 Riddler on 1 Steam Vents and 1 Thundering Falls, red only as 2 Meltdown side; core overlap 0.95 reproduced."
dimir,Dimir Midrange,modern-league-2026-05-2510628#DB_cntrlfreak_ttv,mtgo,2026-05-25,Modern League,DB_cntrlfreak_ttv,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Frog and Riddler on one Hallowed Fountain and one Meticulous Archive, no white spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 4 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, white only side; core overlap 0.90."
dimir,Dimir Midrange,modern-league-2026-06-0110628#Kuisteri,mtgo,2026-06-01,Modern League,Kuisteri,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Hallowed Fountain and one Meticulous Archive, no white spell main; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 4 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, white only side; core overlap 0.95 reproduced."
dimir,Dimir Midrange,modern-league-2026-06-0410628#nanab30,mtgo,2026-06-04,Modern League,nanab30,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Hallowed Fountain and one Meticulous Archive, no white spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 2 Riddler, 1 Snapcaster on 1 Hallowed Fountain and 1 Meticulous Archive, white only side (Pest Control 3, Teferi 2, Thraben Charm 1); core overlap 0.90."
dimir,Dimir Midrange,modern-challenge-64-2026-06-0912843841#DB_cntrlfreak_ttv,mtgo,2026-06-09,Modern Challenge 64,DB_cntrlfreak_ttv,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 11th. Frog and Riddler on one Hallowed Fountain and one Meticulous Archive, no white spell main (Shoot the Sheriff is black). Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 11th, 4 Frog, 3 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, Shoot the Sheriff is black, white only side (Pest Control 3, Teferi 1, Stony Silence 1); core overlap 0.90."
dimir,Dimir Midrange,modern-league-2026-06-1010628#DarkShadow99,mtgo,2026-06-10,Modern League,DarkShadow99,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Hallowed Fountain and one Meticulous Archive, no white spell main; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 3 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, white only side; core overlap 0.95 reproduced."
dimir,Dimir Midrange,modern-league-2026-06-1410628#eneges,mtgo,2026-06-14,Modern League,eneges,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 with a Jitte on one Hallowed Fountain and one Meticulous Archive, no white spell main; core overlap 0.95. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 3 Riddler, 1 Jitte on 1 Hallowed Fountain and 1 Meticulous Archive, white only side; core overlap 0.95 reproduced."
dimir,Dimir Midrange,modern-league-2026-06-2110628#BigTuna27,mtgo,2026-06-21,Modern League,BigTuna27,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Hallowed Fountain and one Meticulous Archive, no white spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 3 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, white only side; core overlap 0.90."
dimir,Dimir Midrange,modern-league-2026-06-2210628#hubed,mtgo,2026-06-22,Modern League,hubed,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: Dimir 60 on one Hallowed Fountain and one Meticulous Archive, no white spell main. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 4 Frog, 3 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, white only side; core overlap 0.90."
dimir,Dimir Midrange,modern-challenge-64-2026-06-3012845711#DB_cntrlfreak_ttv,mtgo,2026-06-30,Modern Challenge 64,DB_cntrlfreak_ttv,,false-negative,medium,post,pass2,keep,"in: under five off-colour cards, lands excluded, and no playset is a splash","angle 1: 19th. Frog and Riddler on one Hallowed Fountain and one Meticulous Archive, no white spell main; the pilot's 8248 and 10967 with Teferi main stay out. Proposed rule: Off_colour floor of 3 plus the splash spells excluded: moves exactly 29 (27 store, 2 paper), 0 members out.","angle 1 verifier: Re-read: 19th, 4 Frog, 3 Riddler on 1 Hallowed Fountain and 1 Meticulous Archive, 3 Pest Control side, no white spell main; core overlap 0.95."
